time_step,eval_return_mean,eval_std_mean,timestamp
980000,791.9148406604794,11.970485553717676,2022-01-18 09:58:58
990000,751.6347164637916,17.6892556766017,2022-01-18 10:01:23
1000000,702.6467795193093,14.493971007510007,2022-01-18 10:03:46
1010000,702.1802388952856,11.773701992787318,2022-01-18 10:06:07
1020000,630.4977796617059,249.60043870793737,2022-01-18 10:08:26
1030000,567.8732606560603,75.46535973394039,2022-01-18 10:10:47
1040000,795.149638720851,17.243736894107787,2022-01-18 10:13:11
1050000,579.8457675195996,111.10199267371388,2022-01-18 10:15:32
1060000,846.963961678736,11.771468017901924,2022-01-18 10:17:58
1070000,781.9513554900191,7.580805434818696,2022-01-18 10:20:19
1080000,803.4934715118186,94.89878603449094,2022-01-18 10:22:44
1090000,813.8740867826285,13.183790019345885,2022-01-18 10:25:07
1100000,795.5417978956432,8.20061857906328,2022-01-18 10:27:29
1110000,95.24545550628804,414.61211725918,2022-01-18 10:29:51
1120000,812.3692195440547,26.395449256941824,2022-01-18 10:32:10
1130000,806.2272996551484,113.98220225591166,2022-01-18 10:34:30
1140000,812.5452310492166,96.63176142560283,2022-01-18 10:36:53
1150000,743.4063253928028,176.19242743564902,2022-01-18 10:39:15
